,Unnamed: 0.1,Unnamed: 0,file_name,key,duration,npvi,note_density,pc_dist1,pitch_range,genre,contains_mono,mono_chn,pc_dist2,iv_dist1,ivsize_dist1,ivdir_dist1,iv_dist2,complexity,originality,gradus
14,14,14,015.mid,D#,260.004119675004,62.9405100246923,6.73196794300979,[0.119984443598758 0.00609705885727019 0.129179561705544 0.214299308129675 0 0.119770291818555 0 0.127987716549595 0.126247049789967 0 0.156434569550616 0],41,pop,1.0,1.0,[0 0 0.122600834546123 0.0380501643284663 0 0 0 0.0471463271639232 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0;0.0139836257986138 0 0.0275207504839635 0.0579853843308658 0 0.0553309042814589 0 0 0 0 0 0;0.0198843928094583 0 0.109404241629696 0.00431615178062537 0 0.00290870748612081 0 0.0370177494498808 0 0 0.00605958495687958 0;0 0 0 0 0 0 0 0 0 0 0 0;0 0 0.0314122878803236 0.0460691579050665 0 0.011082164243117 0 0.00812537493702716 0 0 0.00195574767349134 0;0 0 0 0 0 0 0 0 0 0 0 0;0.127339202932583 0 0.0108500245268983 0.0149284470179423 0 0.030499726491468 0 0.0497997366220363 0.00633019559443867 0 0 0;0 0 0 0 0 0 0 0.0565474810340922 0 0 0.00085377946899773 0;0 0 0 0 0 0 0 0 0 0 0 0;0.0600728052252575 0 0 0 0 0 0 0 0.00192504939460078 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0],[0.0316838726044359 0 0.016044413244709 0.0257729259955131 0.0262171812301943 0.0317099494566702 0 0.0382690248574278 0.00407463576794396 0.046793070571209 0.100904923805529 0.132120848962038 0.111323858923728 0.0934546615419068 0.135554286097525 0.0683697488895486 0.0315974061846282 0.0414452337273078 0 0.0483128187464698 0.0163511393930004 0 0 0 0],[0.111323858923728 0.225575510503945 0.236459209903054 0.115162819460758 0.0356720419525721 0.0797142585847356 0 0.0800227682031401 0.0425683206231947 0.0257729259955131 0.016044413244709 0 0.0316838726044359],[-0.171411281897354 0.14653420480514 0.187358024224928 0.771550180762772 0.0398449276988982 0 0.207476817693344 -0.231769581058316 -1 -1 0 -1],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0102299471993782 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00203402711214938 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0.00413960115628057 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0204368371165765 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.00651217192381341 0.00341144652850861 0.0189513699413699 0 0 0.00419293785135607 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000829281413535877 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.0138531576297235 0.0328403921157548 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.00599534012845978 0.0234110758381876 0.0315731463129585 0.0153195898259214 0 0 0 0.0115905011491828 0 0 0.0271574731067125 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.0273449866182675 0 0.0407990912129914 0 0 0.0325491073384125 0 0.0252668721180082 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0.00656643716755929 0 0 0.00646535592828259 0 0.0333374408076849 0.0147533161140353 0.00122783957591545 0.00515385723482793 0.00289095259058406 0.0119854237577292 0 0 0.0163511393929158 0 0 0 0;0 0 0 0 0.0262171812300587 0 0 0.00419293785135607 0 0.0123634704850182 0 0.0378709996074747 0.00330510586940398 0 0.0109181137802396 0 0.0171159524446979 0 0 0 0 0 0 0 0;0 0 0 0.0257729259953799 0 0.0157352928091649 0 0.0189513699413699 0 0.0103333102777406 0 0 0.0132810145196885 0.0383099056268444 0.094216831054695 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.0181009496797484 0.00731837304078237 0.0314312981901138 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0.0159746566473414 0 0.00855827989694463 0 0 0.00948308312016497 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.0059946511927966 0 0 0 0.00737682321891873 0 0 0 0 0.0211553456395075 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0.0160444132446261 0 0 0 0 0 0.0040746357679229 0 0.0208873980665258 0 0.0166001597381973 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0.0312454048508078 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],5.16191832781033,6.86656294478527,6.76687116564417
15,15,15,016.mid,g,259.909750339582,52.8096780576282,7.07038255797633,[0.0559734443755511 0 0.178401947842076 0.0726169500586091 0 0.161486083589874 0.00157415821541669 0.209512785645709 0 0.125795506183487 0.19463912408926 0],45,pop,,,,,,,,,,
16,16,16,017.mid,f#,220.450000685417,58.7520749975804,6.31791345938271,[0 0.281813037180049 0.0151655597929119 0 0.141935917864605 0.00170812359721818 0.254729267526574 0 0.076858899117686 0.15778932629408 0 0.0699998686268522],47,pop,,,,,,,,,,
17,17,17,018.mid,f#,207.13635675625,59.1875793991942,6.34844868735084,[0 0.285525171546333 0.0106469688860892 0 0.140691316297669 0.00184294704093548 0.255036251291321 0 0.0741253345509198 0.157680394878935 0 0.0744516155077716],47,pop,,,,,,,,,,
18,18,18,019.mid,A,221.62464909375,65.5227373349984,6.85263409579979,[0.00494446194923047 0.108431551697062 0.160078533167897 0.019226216798238 0.17317692841114 0.00185554483419687 0.129864967486141 0.0695745890372913 0.0289365934615098 0.160091821913875 0.00685140246047646 0.136967388782921],46,pop,1.0,1.0,[0 0 0 0 0 0 0 0 0 0 0 0;0 0.000741168578310039 0.032985669483916 0.00775641078296739 0 0 0.00149409509190544 0 0.0026588567339903 0.0212300583808174 0 0.0841996091130123;0 0.0260331191398939 0.0147109618016541 0 0.0166549642552326 0 0.0468251791586558 0 0 0 0 0.0452607673341772;0 0.0256830175428382 0 0 0.000712996971393246 0 0 0 0 0 0 0.0113813573847393;0 0.012204544068511 0.0864641346934363 0.000319832610602573 0.00173830656442195 0 0.00830661219186874 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0;0 0 0.0169298822870446 0.0152034809523329 0.114235306645825 0 0 0 0.0148554840726295 0 0 0.0102213298116928;0 0 0 0 0 0 0 0 0 0.000322175250857729 0 0;0 0.0051106649058463 0 0 0.012341555791062 0 0.0147799546047099 0 0.00711016628061533 0 0 0;0 0 0.003562657487509 0 0 0 0.00100921286914127 0.00128891976856433 0.0191551976091548 0.0158180443757765 0 0.0431051903286017;0 0 0 0 0 0 0 0 0 0 0 0;0 0.0324619710151566 0.0473729253415238 0.00303390412640993 0 0 0.0905870176567723 0 0.000504606434570613 0.0757196683097375 0 0.00790902218788857],[0.0161958665816914 0 0 0 0 0 0 0 0.0663753010109924 0.0660798572299638 0.325219411255564 0.0534992725934563 0.0526322923817314 0.047167053605835 0.16957656345956 0.0246002720536197 0.0302063055942256 0.0400411008646438 0 0.0590880404878158 0.00861289075232025 0 0.032506790714099 0 0.00819898141431023],[0.0526322923817314 0.100666326199291 0.494795974715124 0.0906801292835835 0.096581606605218 0.0400411008646438 0 0.0590880404878158 0.00861289075232025 0 0.032506790714099 0 0.0243948479960016],[-0.0629030503714347 -0.314559648318914 -0.457427503732656 -0.374491548526516 1 0 1 1 0 1 0 -0.327810411800552],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.0102449264811414 0 0.0013782621937305 0.00813832373839456 0 0.0101929697635032 0 0.00566993006965647 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.0137259914578084 0 0 0.0154084405271825 0.0166237577106057 0 0 0 0 0.021007345980515 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.0226019617121083 0.109324715540025 0.0373534393682044 0.0311998228970803 0 0.0260075293600201 0 0.0243129033390917 0.0156920618685115 0 0.0253846471575758 0 0 0.0322662990875717 0 0;0 0 0 0 0 0 0 0 0 0 0.0383484553738985 0 0 0.0292929967881924 0 0 0 0 0 0 0.00854917089377301 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.0144339733085131 0.0127163702499046 0.00575162024747028 0 0.0077065423886721 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0.00165540264832251 0.0133087868645962 0 0.0176448007870034 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0.0528624992732329 0 0.0599765162322311 0 0.00773429857676162 0 0.0474087228886647 0.0244182744060751 0 0.024052807062332 0 0.0122589024131423 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0138100390087747 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0.0130217442156016 0 0 0 0 0.00211666515775883 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.0327440972657141 0.0248867857000368 0 0 0 0.0227008099598069 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.0695151330546323 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.00287581012373512 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.00744861600640905 0 0.00622683084777235 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],5.13954449739099,8.73645575757576,7.35151515151515
19,19,19,020.mid,C,237.238291639582,63.7214528614726,4.47530040053405,[0.172915747467497 0 0.151336187355458 0.00498295006622063 0.153823543866941 0.0584935721979612 0 0.170554276119095 0.0044953538866473 0.175939568186963 0.00752393177490881 0.0999348690782918],41,pop,,,,,,,,,,
20,20,20,021.mid,D#,234.723332125,58.3752267364513,6.13930277611547,[0.1097196803474 0.0027429280044076 0.0575539264397367 0.237050999591075 0.0103239454590435 0.11010870386035 0 0.140586806205276 0.137016930557015 0 0.166199169388888 0.0286969101467863],55,pop,,,,,,,,,,
21,21,21,022.mid,A#,248.418943175,65.8622521361495,5.27517016269831,[0.0791881886901103 0 0.11143687915642 0.11093189002457 0 0.234554626802949 0 0.107963724183612 0 0.0839926944388684 0.271931996703445 0],58,pop,,,,,,,,,,
22,22,22,023.mid,d#,256.991666666666,56.8746230481558,7.68171871891784,[0.00245676794460559 0.0686449680374426 0.000737918035449335 0.317087690656614 5.29852850234554e-05 0.106393285245147 0.138440692168382 0.00303691524096499 0.0821186534327799 0 0.230544573773122 0.0504855501804485],57,pop,,,,,,,,,,
23,23,23,024.mid,d#,209.7550106,63.253622235222,6.72413288167361,[0 0.0674068479286658 0.0283772186919905 0.153860984237956 0.0254310261302089 0.157231593552749 0.180139475908391 0 0.10714011607754 0.00326111819555762 0.182601011273128 0.0945506080037871],48,pop,,,,,,,,,,
24,24,24,025.mid,E,354.135882193749,57.0931263341251,6.73416256870119,[0.0425309166755997 0.136986046615153 0.0692714404990744 0 0.224007805602742 0.00495706831056992 0.0908225373431512 0.0482398920490049 0.0755644356273547 0.15995173642544 0 0.147668120851896],62,pop,,,,,,,,,,
25,25,25,026.mid,D,193.125,52.3685399186152,3.99576271186441,[0.0471978721429497 0 0.186003706163636 0 0.0995049185968518 0.0131528852269422 0.0909154218699564 0.259847412459201 0 0.240844131557108 0 0.0625336519833247],45,pop,1.0,1.0,[0 0 0.0388571640910429 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0;0 0 0.0210741356571647 0 0.00914072394784208 0 0.00480766709456561 0.0547103860142046 0 0.0581275066279032 0 0.0839928297037166;0 0 0 0 0 0 0 0 0 0 0 0;0 0 0.0471367005724896 0 0 0 0.0120736950151179 0.00692874664818631 0 0.00205712784259267 0 0;0 0 0 0 0 0 0 0 0 0 0 0;0 0 0.0316418710408615 0 0.0269118758110756 0 0 0 0 0.0137417580630143 0 0;0 0 0 0 0 0 0 0 0 0.132601560375196 0 0.0115758920157096;0 0 0 0 0 0 0 0 0 0 0 0;0 0 0.00748278684825308 0 0.00944211900479215 0 0.089871202321602 0.0407711443556767 0 0 0 0.102728704219235;0 0 0 0 0 0 0 0 0 0 0 0;0.0183127908686237 0 0.0250133325119403 0 0 0 0.00318281529029638 0.0629792995982755 0 0.0848361644452089 0 0],[0 0 0 0 0 0.0391687154783332 0 0.0710485261580788 0.0608822186314955 0.105316193702183 0.260692212794894 0 0.0192453558558305 0.0248642928135087 0.290075074589778 0.0614427678373633 0.0319223757504414 0.0193648861507888 0 0 0 0.0159773802367745 0 0 0],[0.0192453558558305 0.0248642928135087 0.550767287384672 0.166758961539546 0.0928045943819369 0.0904134123088676 0 0.0391687154783332 0 0.0159773802367745 0 0 0],[1 0.0533489596566435 -0.263094861348215 -0.312051823230539 -0.571636869878663 0 -1 0 1 0 0 0],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0202865658105958 0 0.00925427816371032 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0627026800034906 0.0135501559144825 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.0353887803899644 0 0 0 0 0.0339851714164325 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.0461018972298058 0 0 0 0 0.0203409661999386 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0.0485204391810394 0 0.0331559979217669 0.0804731721825497 0 0.0189568821774168 0 0.0696684484605264 0 0.0221896047375774 0.00677418548366431 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.0138199065598057 0 0 0 0 0 0 0.0123004353178201 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0376969565682248 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0.0274906571609406 0 0.00903669084526045 0.0269536920713739 0.0351928033854886 0.0889504432977651 0 0 0.0244915954176903 0.0474180414861699 0.0201538104586821 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0.0124264311687913 0 0 0.0229759038635016 0 0 0 0.0197276366186362 0 0 0 0 0 0 0.0157378911006503 0 0 0;0 0 0 0 0 0 0 0 0 0 0.00446330582035197 0 0 0 0 0.00647685352805657 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0.0110909481845681 0 0 0 0 0 0 0 0 0.00923082481744066 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0.0330159470427473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4.52137885601815,7.84669206349206,7.49206349206349
26,26,26,027.mid,d,262.578125,48.7910727318094,6.90123756369813,[0.132939565468848 0 0.310196563045247 0 0.0645976950263448 0.155597556342624 0 0.104589197696507 0 0.179486748884721 0.0525926735356854 0],57,pop,,,,,,,,,,
27,27,27,028.mid,g#,238.598806229166,41.4146043144671,6.72823218997361,[0 0.162062132166015 0 0.169798755042882 0.0799686495471845 0.000652401084549315 0.124320619052471 0.00305637620668394 0.188239624281261 0.00182796911926535 0.0989966398533707 0.171076833646297],47,pop,1.0,1.0,[0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0.00209539615538741 0 0 0.159598802778452 0 0.060533610470534 0 0.00965381443139115 0;0 0 0 0 0 0 0 0 0 0 0 0;0 0.0168146433655013 0 0.0481842642905666 0 0 0.0114270496879118 0 0.0900802869839786 0 0 0.00888268708449239;0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0;0 0.110942292714912 0 0.017326071967465 0 0 0 0 0.0083403463515046 0 0.0503646512041781 0;0 0 0 0 0 0 0 0 0 0 0 0;0 0.0883656361330944 0 0.120659832216676 0 0 0.00432372699253835 0 0.00593240108491367 0 0.0119286597597152 0.00989018306144164;0 0 0 0 0 0 0 0 0 0 0 0;0 0.0118945198480574 0 0.0760938171418159 0 0 0.000919781920819615 0 0.00865158033391723 0 0 0.0365753026337928;0 0 0 0.00522739321911536 0 0 0.00329950937481241 0 0.0167335161813105 0 0.00502074177670011 0.000239480815170743],[0.0248064632762561 0 0 0.0205468736883454 0.0434132070598774 0.0514028700773131 0 0.175744727835566 0.0166258874636043 0.0988114096736525 0.0821871757352582 0.0192472577497043 0.0474409457836038 0.056582283666734 0.0495037297095341 0.0329245333014642 0.00969355320658759 0.211799001895589 0 0.0405560607097107 0.0140430504419718 0 0 0 0.00467096872468162],[0.0474409457836038 0.0758295414164383 0.131690905444792 0.131735942975117 0.0263194406701919 0.387543729731155 0 0.0919589307870238 0.0574562575018492 0.0205468736883454 0 0 0.0294774320009377],[0.492354631448901 -0.248183015488687 -0.500143505896743 -0.26339215729869 0.0930327890610825 0 -0.117952756461724 -0.511174202687327 -1 0 0 -0.683081706402849],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00500993702414193 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0333849148251213 0 0 0.00204779565682758 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.0106867145764758 0 0 0 0 0.059151294435933 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.0242251501254358 0 0 0 0 0.0932939579808289 0 0.0281009962938316 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0.00185272200693797 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0.0166258874633866 0 0 0 0.00671588051489261 0 0 0.0122228557245409 0 0 0 0.00569578475564836 0.0119952547849603 0 0 0 0;0 0 0 0 0 0 0 0.0513945989527942 0 0.0203369239919309 0.0108327395938286 0 0 0 0.0116903802581178 0 0 0 0 0 0 0 0 0 0;0 0 0 0.0205468736880763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0.0016439077646144 0 0.00220027852431045 0 0.00172417511497349 0 0 0.00863144728386075 0 0 0.013342185150219 0 0.0209588976267902 0 0 0 0 0 0 0;0 0 0 0 0.0175610355574845 0 0 0 0 0.0348255121642784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0.020725230271463 0 0 0.00964115608940797 0 0 0.056582283665993 0.0101892206422548 0.0073594924262731 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.00893103010125103 0 0 0 0 0 0 0.00969355320646064 0 0 0.0067592796596996 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0.0217292758915752 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0.0258521715018243 0.0497589623120255 0 0.0721457212703756 0 0 0 0 0.0248064632759312 0 0.0276241288085131 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0.0292788988143207 0 0.00731422981098907 0.03998400415937 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0.0256795384889355 0 0.0192472577494522 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],5.29842881903919,9.19141142857143,6.07142857142857
28,28,28,029.mid,A#,239.454306000001,57.0860435249103,3.31701030927835,[0.127791891113671 0 0.103008420853182 0.118529915753666 0.000574065216028843 0.194534943127186 0.00136826981940343 0.134527628323895 0 0.0583954084061751 0.26126945738677 0],62,pop,,,,,,,,,,
29,29,29,030.mid,D#,258.654166666666,51.2186653774406,6.03257328990228,[0.146867968939813 0.0108721295892216 0.0901858557615174 0.136315418864948 0.0085177439811921 0.149502469896817 0.00762873716198978 0.18865634146715 0.0614413971222221 0 0.168025566026081 0.0319863711890287],50,pop,,,,,,,,,,
